,MCS,TBS,SegmentsNumber,PacketSize
1359,20,24,3,79
1360,20,24,3,77
1361,20,24,4,83
1362,20,24,3,74
1363,20,24,3,80
1364,20,24,3,77
1365,20,24,3,79
1366,20,24,3,64
1367,20,24,3,65
1368,20,24,3,79
1369,20,24,3,79
1370,20,24,3,72
1371,20,24,3,63
1372,20,24,3,75
1373,20,24,3,60
1374,20,24,3,74
1375,20,24,3,67
1376,20,24,3,65
1377,20,24,3,76
1378,20,24,3,68
1379,20,24,3,66
1380,20,24,3,69
1381,20,24,4,81
1382,20,24,3,59
1383,20,24,3,62
1384,20,24,3,65
1385,20,24,4,82
1386,20,24,3,60
1387,20,24,3,67
1388,20,24,4,82
1389,20,116,3,77
1390,20,24,3,68
1391,20,24,3,80
1392,20,24,3,80
1393,20,24,3,74
1394,20,24,3,56
1395,20,24,4,81
1396,20,24,3,77
1397,20,24,3,74
1398,20,24,3,64
1399,20,24,3,59
1400,20,24,3,70
1401,20,24,3,76
1402,20,24,3,64
1403,20,24,3,79
1404,20,24,3,77
1405,20,24,3,76
1406,20,24,3,77
1407,20,24,3,77
1408,20,24,3,63
1409,20,24,3,74
1410,20,24,3,60
1411,20,24,3,77
1412,20,24,3,69
1413,20,24,3,74
1414,20,24,3,60
1415,20,24,3,78
1416,20,24,3,61
1417,20,24,3,59
1418,20,24,3,77
1419,20,24,3,77
1420,20,24,3,60
1421,20,24,3,66
1422,20,24,3,79
1423,20,24,3,67
1424,20,24,3,63
1425,20,24,3,78
1426,20,24,3,66
1427,20,24,3,55
1428,20,24,3,76
1429,20,24,4,81
1430,20,24,3,73
1431,20,24,4,84
1432,20,24,3,78
1433,20,24,3,80
1434,20,116,3,78
1435,20,24,3,64
1436,20,24,4,83
1437,20,24,3,64
1438,20,24,3,68
1439,20,24,3,59
1440,20,24,3,73
1441,20,24,3,60
1442,20,24,3,74
1443,20,24,3,62
1444,20,24,3,73
1445,20,24,3,80
1446,20,106,3,61
1447,20,24,3,69
1448,20,24,4,84
1449,20,24,3,79
1450,20,24,3,72
1451,20,24,3,76
1452,20,24,3,59
1453,20,24,3,79
1454,20,24,3,73
1455,20,24,3,62
1456,20,24,3,77
1457,20,24,3,76
1458,20,24,3,78
1459,20,24,3,71
1460,20,24,3,73
1461,20,24,3,62
1462,20,24,4,83
1463,20,24,4,83
1464,20,24,4,81
1465,20,24,3,77
1466,20,24,3,77
1467,20,116,3,65
1468,20,24,3,67
1469,20,24,4,83
1470,20,24,4,86
1471,20,24,3,74
1472,20,24,3,76
1473,20,24,3,58
1474,20,24,3,62
1475,20,24,3,58
1476,20,24,3,58
1477,20,24,3,76
1478,20,24,3,67
1479,20,106,3,59
1480,20,24,3,77
1481,20,24,3,78
1482,20,24,3,74
1483,20,24,3,57
1484,20,24,3,80
1485,20,24,3,77
1486,20,24,3,78
1487,20,24,3,77
1488,20,24,4,83
1489,20,24,3,64
1490,20,24,3,61
1491,20,24,3,78
1492,20,24,3,79
1493,20,24,4,85
1494,20,24,3,75
1495,20,24,3,76
1496,20,24,3,61
1497,20,24,3,73
1498,20,24,3,71
1499,20,24,3,63
1500,20,24,3,73
1501,20,24,4,82
1502,20,24,3,74
1503,20,24,3,73
1504,20,24,3,60
1505,20,24,3,69
1506,20,24,3,66
1507,20,106,3,59
1508,20,24,3,74
1509,20,24,3,80
1510,20,24,3,74
1511,20,24,3,62
1512,20,24,3,62
1513,20,24,3,77
1514,20,24,3,57
1515,20,24,3,77
1516,20,24,3,61
1517,20,24,3,69
1518,20,24,3,61
1519,20,24,3,59
1520,20,116,3,62
1521,20,24,3,64
1522,20,24,3,67
1523,20,24,3,77
1524,20,24,3,69
1525,20,24,3,66
1526,20,24,3,78
1527,20,24,3,54
1528,20,24,3,64
1529,20,24,3,55
1530,20,116,3,79
1531,20,24,3,72
1532,20,24,3,79
1533,20,24,3,66
1534,20,24,3,60
1535,20,24,3,67
1536,20,24,3,79
1537,20,24,3,64
1538,20,24,3,78
1539,20,24,3,72
1540,20,24,4,82
1541,20,24,3,78
1542,20,24,3,61
1543,20,24,3,75
1544,20,24,3,75
1545,20,24,3,60
1546,20,24,3,76
1547,20,24,3,65
1548,20,24,3,74
1549,20,116,3,65
1550,20,24,4,82
1551,20,24,3,79
1552,20,24,4,84
1553,20,24,3,69
1554,20,24,3,67
1555,20,24,3,77
1556,20,24,3,68
1557,20,24,4,84
1558,20,24,3,79
1559,20,24,3,78
1560,20,24,3,67
1561,20,24,3,76
1562,20,24,3,66
1563,20,24,3,79
1564,20,24,3,65
1565,20,24,3,63
1566,20,24,3,77
1567,20,24,3,54
1568,20,24,3,75
1569,20,24,3,63
1570,20,24,3,65
1571,20,24,3,80
1572,20,24,3,70
1573,20,24,3,65
1574,20,24,3,64
1575,20,24,3,77
1576,20,24,3,77
1577,20,24,3,78
1578,20,24,4,83
1579,20,24,3,76
1580,20,24,4,82
1581,20,24,3,69
1582,20,24,3,77
1583,20,24,3,76
1584,20,24,3,60
1585,20,24,3,79
1586,20,24,3,68
1587,20,24,3,75
1588,20,24,3,69
1589,20,24,3,71
1590,20,24,3,68
1591,20,24,3,77
1592,20,24,3,70
1593,20,24,3,61
1594,20,24,3,74
1595,20,24,3,74
1596,20,24,4,81
1597,20,24,3,64
1598,20,24,4,85
1599,20,24,3,78
1600,20,24,3,61
1601,20,24,3,79
1602,20,24,3,74
1603,20,24,3,76
1604,20,24,3,77
1605,20,24,4,82
1606,20,24,4,82
1607,20,24,3,76
1608,20,24,3,75
1609,20,24,3,78
1610,20,116,3,73
1611,20,24,3,62
1612,20,24,3,74
1613,20,24,3,58
1614,20,24,3,75
1615,20,24,3,71
1616,20,24,3,76
1617,20,24,3,64
1618,20,24,3,79
1619,20,24,3,78
1620,20,24,4,85
1621,20,116,3,79
1622,20,24,3,71
1623,20,24,3,76
1624,20,24,3,58
1625,20,24,3,56
1626,20,24,3,77
1627,20,24,3,80
1628,20,24,3,64
1629,20,24,3,63
1630,20,24,3,61
1631,20,24,3,74
1632,20,24,3,60
1633,20,24,4,82
1634,20,24,3,55
1635,20,24,4,83
1636,20,24,3,77
1637,20,24,3,69
1638,20,116,3,71
1639,20,24,3,74
1640,20,24,3,70
1641,20,24,3,80
1642,20,24,3,74
1643,20,116,3,58
1644,20,24,3,74
1645,20,24,3,79
1646,20,24,3,76
1647,20,24,3,68
1648,20,24,3,75
1649,20,24,3,58
1650,20,24,3,78
1651,20,116,1,78
1652,20,24,3,59
1653,20,24,3,66
1654,20,24,3,77
1655,20,24,3,60
1656,20,24,3,76
1657,20,24,3,72
1658,20,24,3,74
1659,20,24,3,79
1660,20,24,3,76
1661,20,24,3,64
1662,20,24,3,63
1663,20,24,3,61
1664,20,24,3,80
1665,20,24,3,77
1666,20,24,3,71
1667,20,24,3,73
1668,20,24,3,65
1669,20,24,4,81
1670,20,24,3,64
1671,20,24,3,59
1672,20,24,3,74
1673,20,24,3,74
1674,20,24,3,74
1675,20,24,3,75
1676,20,24,3,62
1677,20,24,3,76
1678,20,24,3,61
1679,20,116,3,61
1680,20,24,3,76
1681,20,24,4,81
1682,20,24,3,74
1683,20,24,3,76
1684,20,24,3,67
1685,20,24,3,69
1686,20,24,3,60
1687,20,24,3,80
1688,20,24,3,69
1689,20,24,3,72
1690,20,24,3,66
1691,20,116,4,83
1692,20,24,3,80
1693,20,24,3,64
1694,20,24,3,77
1695,20,24,1,83
1696,20,24,3,79
1697,20,24,3,80
1698,20,24,3,61
1699,20,116,3,76
1700,20,24,3,74
1701,20,24,3,71
1702,20,24,3,79
1703,20,24,3,72
1704,20,24,3,75
1705,20,24,3,77
1706,20,24,4,81
1707,20,24,3,76
1708,20,24,3,63
1709,20,24,4,82
1710,20,24,3,78
1711,20,116,3,58
1712,20,24,3,63
1713,20,24,3,76
1714,20,24,3,79
1715,20,24,3,80
1716,20,24,3,57
1717,20,24,3,79
1718,20,24,4,82
1719,20,24,3,76
1720,20,24,3,62
1721,20,24,3,74
1722,20,24,3,56
1723,20,24,3,64
1724,20,24,3,62
1725,20,116,3,75
1726,20,24,3,58
1727,20,24,3,56
1728,20,24,3,80
1729,20,24,3,63
1730,20,24,3,73
1731,20,24,3,78
1732,20,24,3,78
1733,20,24,3,74
1734,20,24,3,74
1735,20,24,3,61
1736,20,24,3,79
1737,20,116,3,58
1738,20,24,4,81
1739,20,24,3,78
1740,20,24,3,64
1741,20,24,4,81
1742,20,24,3,79
1743,20,24,3,75
1744,20,24,1,75
1745,20,24,3,56
1746,20,24,3,66
1747,20,24,3,77
1748,20,24,3,63
1749,20,24,3,64
1750,20,24,4,82
1751,20,24,3,79
1752,20,24,3,56
1753,20,24,3,55
1754,20,24,3,76
1755,20,24,3,68
1756,20,24,3,77
1757,20,24,3,60
1758,20,24,3,60
1759,20,24,3,71
1760,20,24,4,82
1761,20,24,4,85
1762,20,24,3,75
1763,20,24,3,78
1764,20,24,3,63
1765,20,24,3,64
1766,20,24,3,67
1767,20,24,3,68
1768,20,24,3,76
1769,20,24,4,84
1770,20,24,4,81
1771,20,24,3,61
1772,20,24,3,79
1773,20,24,3,75
1774,20,24,3,75
1775,20,24,3,76
1776,20,24,3,74
1777,20,24,3,53
1778,20,24,3,78
1779,20,24,3,77
1780,20,24,3,79
1781,20,24,3,79
1782,20,24,3,58
1783,20,24,3,72
1784,20,24,4,85
1785,20,24,4,83
1786,20,24,3,65
1787,20,24,4,82
1788,20,24,3,63
1789,20,24,3,80
1790,20,24,3,76
1791,20,24,3,79
1792,20,24,3,54
1793,20,24,3,71
1794,20,24,4,84
1795,20,24,4,83
1796,20,24,3,75
1797,20,116,3,65
1798,20,24,3,62
1799,20,24,3,50
1800,20,24,3,76
1801,20,24,3,79
1802,20,24,3,76
1803,20,24,4,82
1804,20,24,3,76
1805,20,24,3,74
1806,20,24,3,75
1807,20,24,3,76
1808,20,24,3,79
1809,20,24,4,81
1810,20,24,3,65
1811,20,24,3,76
1812,20,24,3,78
1813,20,24,3,72
1814,20,24,3,74
1815,20,24,3,63
1816,20,24,3,64
1817,20,24,3,77
1818,20,24,3,66
1819,20,24,3,64
1820,20,24,3,73
1821,20,24,3,66
1822,20,116,3,79
1823,20,24,3,77
1824,20,24,3,73
1825,20,24,3,67
1826,20,24,3,73
1827,20,24,3,78
1828,20,24,4,82
1829,20,24,4,84
1830,20,24,3,65
1831,20,24,3,77
1832,20,24,3,80
1833,20,24,3,65
1834,20,24,3,61
1835,20,24,3,77
1836,20,24,3,80
1837,20,24,3,60
1838,20,24,3,72
1839,20,24,3,68
1840,20,24,3,74
1841,20,24,3,78
1842,20,24,3,60
1843,20,24,3,67
1844,20,24,3,67
1845,20,24,3,73
1846,20,24,3,70
1847,20,24,3,74
1848,20,24,3,68
1849,20,24,3,72
1850,20,24,3,62
1851,20,24,3,66
1852,20,24,4,83
1853,20,24,3,66
1854,20,24,3,72
1855,20,24,3,73
1856,20,24,3,62
1857,20,24,3,72
1858,20,24,3,65
1859,20,24,3,77
1860,20,24,4,81
1861,20,24,3,76
1862,20,24,3,62
1863,20,24,4,81
1864,20,24,3,69
1865,20,116,4,86
1866,20,24,4,81
1867,20,24,3,64
1868,20,24,3,74
1869,20,24,3,76
1870,20,24,3,60
1871,20,24,3,65
1872,20,24,3,73
1873,20,24,3,66
1874,20,24,3,75
1875,20,24,3,79
1876,20,24,3,76
1877,20,24,3,64
1878,20,24,3,76
1879,20,24,3,77
1880,20,24,3,76
1881,20,24,4,82
1882,20,24,3,77
1883,20,24,3,50
1884,20,24,3,58
1885,20,24,4,83
1886,20,24,3,74
1887,20,24,3,65
1888,20,24,4,81
1889,20,24,3,79
1890,20,24,3,63
1891,20,24,3,70
1892,20,24,3,56
1893,20,24,3,62
1894,20,24,3,66
1895,20,24,3,76
1896,20,24,3,75
1897,20,24,3,76
1898,20,24,3,80
1899,20,24,3,78
1900,20,24,3,73
1901,20,24,3,70
1902,20,24,3,61
1903,20,24,3,73
1904,20,116,3,62
1905,20,24,4,82
1906,20,24,3,70
1907,20,24,3,70
1908,20,24,3,79
1909,20,24,3,76
1910,20,24,3,60
1911,20,24,3,57
1912,20,24,3,55
1913,20,24,4,87
1914,20,24,3,74
1915,20,24,3,74
1916,20,24,3,75
1917,20,116,3,62
1918,20,24,3,74
1919,20,24,3,78
1920,20,24,3,60
1921,20,24,3,77
1922,20,24,3,76
1923,20,24,3,76
1924,20,24,3,78
1925,20,24,3,74
1926,20,24,3,65
1927,20,24,3,75
1928,20,24,3,59
1929,20,24,3,53
1930,20,24,3,69
1931,20,24,3,58
1932,20,24,3,73
1933,20,24,3,76
1934,20,24,3,72
1935,20,24,3,57
1936,20,24,3,80
1937,20,116,3,75
1938,20,24,3,78
1939,20,24,3,77
1940,20,24,3,55
1941,20,24,3,58
1942,20,24,3,72
1943,20,24,4,81
1944,20,24,3,76
1945,20,24,4,81
1946,20,24,3,77
1947,20,24,3,72
1948,20,24,3,55
1949,20,116,3,57
1950,20,24,3,79
1951,20,24,3,74
1952,20,24,4,82
1953,20,24,3,77
1954,20,24,4,81
1955,20,24,3,79
1956,20,24,3,78
1957,20,24,3,62
1958,20,24,3,80
1959,20,24,3,80
1960,20,24,4,81
1961,20,24,4,81
1962,20,24,4,82
1963,20,24,4,81
1964,20,24,3,77
1965,20,24,3,76
1966,20,24,3,61
1967,20,24,3,74
1968,20,24,3,79
1969,20,24,3,76
1970,20,24,3,72
1971,20,24,4,81
1972,20,24,3,72
1973,20,116,3,68
1974,20,24,3,74
1975,20,24,3,58
1976,20,24,3,63
1977,20,24,3,65
1978,20,24,3,75
1979,20,24,3,72
1980,20,24,3,66
1981,20,24,3,76
1982,20,24,3,79
1983,20,24,3,59
1984,20,24,3,74
1985,20,116,3,80
1986,20,24,3,78
1987,20,24,3,65
1988,20,24,3,62
1989,20,24,4,81
1990,20,24,3,72
1991,20,24,3,71
1992,20,24,3,60
1993,20,24,3,65
1994,20,24,3,65
1995,20,116,3,75
1996,20,24,3,55
1997,20,24,3,60
1998,20,24,3,75
1999,20,24,3,66
2000,20,24,3,74
2001,20,24,3,76
2002,20,24,3,75
2003,20,24,3,79
2004,20,24,3,76
2005,20,24,3,72
2006,20,24,3,74
2007,20,24,3,74
2008,20,24,3,78
2009,20,24,4,85
2010,20,24,3,76
2011,20,24,3,76
2012,20,24,3,65
2013,20,24,3,78
2014,20,24,3,80
2015,20,24,3,79
2016,20,24,3,77
2017,20,24,3,63
2018,20,24,3,73
2019,20,24,3,57
2020,20,24,3,72
2021,20,24,3,66
2022,20,24,3,77
2023,20,24,3,72
2024,20,24,3,61
2025,20,24,4,81
2026,20,24,3,73
2027,20,24,3,78
2028,20,24,3,79
2029,20,24,3,76
2030,20,24,3,74
2031,20,24,3,74
2032,20,24,3,77
2033,20,24,3,77
2034,20,24,3,80
2035,20,24,3,79
2036,20,24,3,80
2037,20,24,4,81
2038,20,24,4,85
2039,20,101,3,80
2040,20,24,3,75
2041,20,24,3,77
2042,20,24,3,65
2043,20,24,3,74
2044,20,24,3,61
2045,20,24,4,85
2046,20,24,3,78
2047,20,24,3,61
2048,20,24,3,63
2049,20,24,3,65
2050,20,24,3,74
2051,20,24,3,76
2052,20,24,3,77
2053,20,24,3,75
2054,20,24,4,85
2055,20,24,3,61
2056,20,24,3,74
2057,20,24,3,65
2058,20,24,3,78
2059,20,24,3,70
2060,20,24,3,75
2061,20,24,3,54
2062,20,116,3,76
2063,20,24,3,78
2064,20,24,3,79
2065,20,24,3,70
2066,20,24,3,61
2067,20,24,3,80
2068,20,24,3,59
2069,20,24,3,75
2070,20,24,3,74
2071,20,24,3,79
2072,20,24,3,70
2073,20,24,3,52
2074,20,24,3,66
2075,20,24,3,64
2076,20,24,3,57
2077,20,24,4,81
2078,20,24,3,63
2079,20,24,3,77
2080,20,24,3,79
2081,20,24,3,73
2082,20,24,3,64
2083,20,24,3,76
2084,20,24,4,82
2085,20,24,3,74
2086,20,24,3,77
2087,20,24,3,66
2088,20,24,4,81
2089,20,24,3,63
2090,20,24,3,62
2091,20,24,3,58
2092,20,24,3,80
2093,20,24,3,77
2094,20,24,3,63
2095,20,24,3,76
2096,20,24,3,80
2097,20,24,3,77
2098,20,24,3,75
2099,20,24,4,87
2100,20,24,3,78
2101,20,24,4,83
2102,20,24,4,81
2103,20,24,3,61
2104,20,24,3,72
2105,20,24,4,81
2106,20,24,4,84
2107,20,24,3,62
2108,20,24,3,77
2109,20,24,4,81
2110,20,24,3,79
2111,20,116,3,56
2112,20,24,3,56
2113,20,24,3,78
2114,20,24,3,58
2115,20,24,3,75
2116,20,24,3,76
2117,20,24,3,62
2118,20,24,3,62
2119,20,24,3,77
2120,20,24,3,61
2121,20,24,3,61
2122,20,24,3,73
2123,20,24,3,63
2124,20,24,3,75
2125,20,24,3,78
2126,20,24,3,64
2127,20,24,3,75
2128,20,116,3,75
2129,20,24,4,83
2130,20,24,3,78
2131,20,24,3,80
2132,20,24,3,76
2133,20,24,3,74
2134,20,24,3,60
2135,20,24,3,56
2136,20,24,4,82
2137,20,24,4,81
2138,20,24,3,79
2139,20,24,3,76
2140,20,24,3,78
2141,20,24,3,58
2142,20,24,3,65
2143,20,24,3,62
2144,20,24,3,59
2145,20,24,3,73
2146,20,24,3,70
2147,20,24,3,59
2148,20,24,3,75
2149,20,24,3,76
2150,20,24,3,78
2151,20,24,3,62
2152,20,24,4,81
2153,20,24,3,75
2154,20,24,3,74
2155,20,24,3,80
2156,20,24,3,75
2157,20,24,3,76
2158,20,24,3,63
2159,20,24,3,61
2160,20,24,3,66
2161,20,24,3,54
2162,20,116,3,69
2163,20,24,3,52
2164,20,24,4,81
2165,20,24,3,61
2166,20,24,3,74
2167,20,24,3,79
2168,20,24,3,64
2169,20,24,4,81
2170,20,24,3,63
2171,20,24,4,86
2172,20,24,3,62
2173,20,24,3,80
2174,20,24,3,58
2175,20,24,3,80
2176,20,24,3,63
2177,20,24,3,61
2178,20,24,3,77
2179,20,24,3,57
2180,20,24,3,74
2181,20,24,3,70
2182,20,24,3,61
2183,20,24,3,63
2184,20,24,3,76
2185,20,24,4,83
2186,20,24,4,84
2187,20,24,3,79
2188,20,24,3,62
2189,20,24,3,77
2190,20,24,3,74
2191,20,24,3,61
2192,20,24,3,77
2193,20,24,3,76
2194,20,24,3,62
2195,20,24,3,56
2196,20,24,4,81
2197,20,24,3,77
2198,20,24,3,61
2199,20,24,3,78
2200,20,24,3,72
2201,20,24,3,79
2202,20,24,4,87
2203,20,24,3,74
2204,20,24,3,74
2205,20,24,3,71
2206,20,24,3,67
2207,20,24,3,80
2208,20,24,3,66
2209,20,24,3,79
2210,20,116,4,81
2211,20,24,3,78
2212,20,24,3,75
2213,20,24,3,58
2214,20,24,3,63
2215,20,24,3,77
2216,20,24,3,70
2217,20,24,3,72
2218,20,24,3,76
2219,20,24,3,66
2220,20,24,3,77
2221,20,24,3,60
2222,20,116,3,57
2223,20,24,3,63
2224,20,24,3,62
2225,20,24,3,60
2226,20,24,3,67
2227,20,24,3,73
2228,20,24,4,82
2229,20,24,3,77
2230,20,24,3,64
2231,20,24,3,77
2232,20,116,3,76
2233,20,24,3,78
2234,20,24,3,77
2235,20,24,3,74
2236,20,24,3,77
2237,20,24,3,60
2238,20,24,3,79
2239,20,24,3,61
2240,20,24,3,56
2241,20,24,3,55
2242,20,24,3,60
2243,20,24,3,56
2244,20,116,3,77
2245,20,24,3,67
2246,20,24,3,64
2247,20,24,3,59
2248,20,24,3,75
2249,20,24,4,84
2250,20,24,3,64
2251,20,24,3,64
2252,20,24,4,83
2253,20,24,3,78
2254,20,24,3,71
2255,20,24,3,58
2256,20,24,3,77
2257,20,24,3,77
2258,20,24,3,57
2259,20,24,3,75
2260,20,24,3,76
2261,20,24,3,79
2262,20,24,3,62
2263,20,24,4,81
2264,20,24,3,56
2265,20,24,3,60
2266,20,24,3,76
2267,20,24,3,64
2268,20,24,3,68
2269,20,24,3,64
2270,20,24,3,77
2271,20,24,3,58
2272,20,24,4,82
2273,20,24,4,84
2274,20,24,3,62
2275,20,24,3,80
2276,20,24,3,54
2277,20,24,3,77
2278,20,24,3,75
2279,20,24,3,78
2280,20,24,4,82
2281,20,24,3,63
2282,20,24,3,69
2283,20,24,3,61
2284,20,24,3,68
2285,20,24,3,67
2286,20,24,3,72
2287,20,24,3,68
2288,20,24,3,75
2289,20,24,3,76
2290,20,24,3,79
2291,20,24,3,78
2292,20,116,3,64
2293,20,24,4,84
2294,20,24,3,75
2295,20,24,3,63
2296,20,24,3,75
2297,20,24,3,75
2298,20,24,3,73
2299,20,24,3,76
2300,20,24,3,57
2301,20,24,3,65
2302,20,24,3,73
2303,20,24,3,76
2304,20,24,3,74
2305,20,24,3,63
2306,20,24,3,71
2307,20,24,3,62
2308,20,24,3,69
2309,20,116,3,54
2310,20,24,3,78
2311,20,24,3,79
2312,20,24,3,76
2313,20,24,3,81
2314,20,24,3,75
2315,20,24,1,52
2316,20,24,3,53
2317,20,24,3,75
2318,20,24,3,57
2319,20,24,3,78
2320,20,24,3,76
2321,20,24,3,77
2322,20,24,3,57
2323,20,24,3,61
2324,20,24,3,75
2325,20,24,4,81
2326,20,24,3,57
2327,20,24,4,82
2328,20,24,3,63
2329,20,24,3,68
2330,20,24,3,69
2331,20,24,3,72
2332,20,24,3,75
2333,20,24,3,78
2334,20,24,3,79
2335,20,24,4,82
2336,20,24,3,68
2337,20,24,3,74
2338,20,24,3,60
2339,20,24,3,77
2340,20,24,3,71
2341,20,24,3,76
2342,20,24,3,73
2343,20,24,3,80
2344,20,24,3,55
2345,20,24,3,59
2346,20,24,3,57
2347,20,24,3,76
2348,20,24,3,69
2349,20,24,4,81
2350,20,24,3,61
2351,20,24,3,73
2352,20,24,3,76
2353,20,24,3,77
2354,20,24,3,78
2355,20,24,3,79
2356,20,24,3,74
2357,20,116,3,74
2358,20,24,3,71
2359,20,24,3,76
2360,20,24,3,55
2361,20,24,3,73
2362,20,24,3,73
2363,20,24,3,60
2364,20,24,3,77
2365,20,24,4,81
2366,20,24,3,77
2367,20,24,3,75
2368,20,24,3,78
2369,20,116,3,78
2370,20,24,3,72
2371,20,24,4,84
2372,20,24,3,73
2373,20,24,3,54
2374,20,24,3,80
2375,20,24,3,77
2376,20,24,3,79
2377,20,24,3,62
2378,20,24,3,79
2379,20,24,3,78
2380,20,24,3,74
2381,20,116,3,66
2382,20,24,3,60
2383,20,24,3,58
2384,20,24,3,63
2385,20,24,3,66
2386,20,24,3,60
2387,20,24,3,76
2388,20,24,3,75
2389,20,24,3,58
2390,20,24,4,81
2391,20,24,4,83
2392,20,116,4,82
2393,20,24,3,80
2394,20,24,3,79
2395,20,24,3,77
2396,20,24,3,55
2397,20,24,3,78
2398,20,24,3,61
2399,20,24,3,56
2400,20,24,3,61
2401,20,24,3,75
2402,20,24,4,84
2403,20,24,3,79
2404,20,116,3,76
2405,20,24,3,80
2406,20,24,4,81
2407,20,24,3,72
2408,20,24,3,77
2409,20,24,4,85
2410,20,24,3,62
2411,20,24,3,69
2412,20,24,3,77
2413,20,24,4,84
2414,20,24,4,85
2415,20,24,3,77
2416,20,116,3,70
2417,20,24,3,63
2418,20,24,3,77
2419,20,24,4,81
2420,20,24,3,79
2421,20,24,3,72
2422,20,24,3,62
2423,20,24,3,63
2424,20,24,3,77
2425,20,24,3,72
2426,20,24,3,75
2427,20,24,3,76
2428,20,24,3,56
2429,20,24,3,79
2430,20,24,3,76
2431,20,24,3,66
2432,20,24,3,59
2433,20,24,3,52
2434,20,24,3,67
2435,20,24,3,75
2436,20,24,3,78
2437,20,24,3,75
2438,20,24,3,61
2439,20,24,4,83
2440,20,24,3,60
2441,20,24,3,62
2442,20,24,3,80
2443,20,24,3,73
2444,20,24,4,81
2445,20,24,3,77
2446,20,24,3,79
2447,20,24,3,49
2448,20,24,3,73
2449,20,24,3,76
2450,20,24,4,81
2451,20,24,3,76
2452,20,24,3,75
2453,20,24,3,68
2454,20,24,3,71
2455,20,24,4,82
2456,20,24,4,83
2457,20,24,3,71
2458,20,24,3,75
2459,20,24,3,74
2460,20,24,3,72
2461,20,24,3,57
2462,20,24,3,75
2463,20,24,3,80
2464,20,24,4,83
2465,20,24,3,69
2466,20,24,3,64
2467,20,24,4,81
2468,20,24,3,80
2469,20,24,4,84
2470,20,116,4,84
2471,20,24,3,77
2472,20,24,3,77
2473,20,24,3,79
2474,20,24,3,80
2475,20,24,3,59
2476,20,24,3,76
2477,20,24,3,77
2478,20,24,3,60
2479,20,24,3,75
2480,20,24,3,75
2481,20,24,3,55
2482,20,116,3,76
2483,20,24,4,86
2484,20,24,3,58
2485,20,24,4,81
2486,20,24,3,62
2487,20,24,3,77
2488,20,24,3,77
2489,20,24,3,74
2490,20,24,3,78
2491,20,24,3,79
2492,20,24,3,63
2493,20,24,3,79
2494,20,24,3,76
2495,20,24,3,78
2496,20,24,3,80
2497,20,24,3,77
2498,20,24,3,75
2499,20,24,3,76
2500,20,24,3,73
2501,20,24,3,61
2502,20,24,3,58
2503,20,24,3,78
2504,20,24,3,75
2505,20,24,3,67
2506,20,24,3,59
2507,20,24,3,63
2508,20,24,3,79
2509,20,24,3,75
2510,20,24,3,63
2511,20,24,3,61
2512,20,24,3,72
2513,20,24,3,78
2514,20,24,3,61
2515,20,24,3,77
2516,20,24,3,76
2517,20,24,3,74
2518,20,24,3,78
2519,20,24,3,66
2520,20,24,3,65
2521,20,24,4,81
2522,20,24,3,61
2523,20,24,3,74
2524,20,24,3,80
2525,20,24,4,81
2526,20,24,3,57
2527,20,24,3,72
2528,20,24,4,82
2529,20,24,3,79
2530,20,24,3,80
2531,20,24,3,76
2532,20,24,3,70
2533,20,24,3,73
2534,20,24,3,63
2535,20,24,3,78
2536,20,24,3,73
2537,20,24,3,57
2538,20,24,3,62
2539,20,24,3,78
2540,20,24,3,62
2541,20,24,3,57
2542,20,24,3,73
2543,20,24,3,75
2544,20,24,3,52
2545,20,24,3,73
2546,20,24,3,78
2547,20,24,3,69
2548,20,24,3,79
2549,20,24,3,70
2550,20,24,4,86
2551,20,24,4,81
2552,20,24,3,75
2553,20,24,3,78
2554,20,24,3,71
2555,20,24,3,71
2556,20,24,3,63
2557,20,24,3,76
2558,20,24,3,72
2559,20,24,3,65
2560,20,24,3,67
2561,20,24,3,62
2562,20,24,4,81
2563,20,24,3,75
2564,20,24,3,67
2565,20,24,3,79
2566,20,24,3,60
2567,20,24,3,78
2568,20,24,3,63
2569,20,24,3,53
2570,20,24,3,80
2571,20,24,3,80
2572,20,24,3,64
2573,20,24,3,72
2574,20,24,3,68
2575,20,24,3,74
2576,20,24,4,83
2577,20,24,3,60
2578,20,24,3,74
2579,20,24,3,74
2580,20,24,4,85
2581,20,24,3,77
2582,20,24,3,70
2583,20,24,3,75
2584,20,24,3,63
2585,20,24,3,66
2586,20,24,3,78
2587,20,24,3,77
2588,20,24,3,62
2589,20,24,3,56
2590,20,24,3,75
2591,20,24,3,88
2592,20,24,4,85
2593,20,24,3,72
2594,20,24,3,79
2595,20,24,4,81
2596,20,24,3,65
2597,20,24,3,58
2598,20,24,3,77
2599,20,24,3,61
2600,20,24,3,56
2601,20,24,3,76
2602,20,24,3,71
2603,20,24,3,70
2604,20,24,3,55
2605,20,24,3,75
2606,20,24,3,66
2607,20,24,3,79
2608,20,24,3,78
2609,20,24,3,74
2610,20,24,4,81
2611,20,24,3,54
2612,20,24,3,56
2613,20,24,3,80
2614,20,24,3,78
2615,20,24,3,55
2616,20,24,3,61
2617,20,24,4,82
2618,20,24,3,65
2619,20,24,3,79
2620,20,24,3,64
2621,20,24,3,74
2622,20,24,3,74
2623,20,24,3,77
2624,20,24,3,75
2625,20,24,3,76
2626,20,24,3,77
2627,20,24,3,78
2628,20,24,3,71
